"subject" "activity_name" "measure" "value"
13 "SITTING" "Freq_Body_Acc_Mag_Mean" -0.589928108599083
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Mean" -0.33954605254918
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Mean" -0.958267383037975
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Mean" -0.562948391223628
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Mean" -0.666962508246721
17 "SITTING" "Freq_Body_Acc_Mag_Mean" -0.595908048050938
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Mean" -0.981396533333333
18 "SITTING" "Freq_Body_Acc_Mag_Mean" -0.97137329
18 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.673154380637725
19 "SITTING" "Freq_Body_Acc_Mag_Mean" -0.556404444967972
20 "LAYING" "Freq_Body_Acc_Mag_Mean" -0.505493351425641
20 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.603443252690404
21 "SITTING" "Freq_Body_Acc_Mag_Mean" -0.658664719514706
22 "SITTING" "Freq_Body_Acc_Mag_Mean" -0.657999241032323
22 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.439651188565854
23 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.529029284118011
24 "LAYING" "Freq_Body_Acc_Mag_Mean" -0.650121872273806
25 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.69501971
26 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.6317569828625
27 "LAYING" "Freq_Body_Acc_Mag_Mean" -0.585787631892617
27 "STANDING" "Freq_Body_Acc_Mag_Mean" -0.978168563846154
28 "LAYING" "Freq_Body_Acc_Mag_Mean" -0.628763247405236
29 "LAYING" "Freq_Body_Acc_Mag_Mean" -0.589294014734302
30 "LAYING" "Freq_Body_Acc_Mag_Mean" -0.600372067046214
1 "WALKING" "Freq_Body_Acc_Mag_Stddev" -0.589710231217867
2 "WALKING" "Freq_Body_Acc_Mag_Stddev" -0.646662308457285
3 "WALKING" "Freq_Body_Acc_Mag_Stddev" -0.663079838985044
4 "WALKING" "Freq_Body_Acc_Mag_Stddev" -0.724979750463917
4 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.590882542479675
5 "WALKING" "Freq_Body_Acc_Mag_Stddev" -0.594259529756954
6 "WALKING" "Freq_Body_Acc_Mag_Stddev" -0.682816079716102
6 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.274171341966292
7 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.583819796092208
8 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.651638076286121
9 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.624456827182986
10 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.552739646816667
10 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.946976321166667
11 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.674470159009494
12 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.605529765076119
12 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.682955169813979
13 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.665344858593272
14 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.419458109257787
14 "WALKING_UPSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.946119101012658
15 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.623655618198171
16 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.712680990765301
17 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.644502428118125
17 "WALKING_DOWNSTAIRS" "Freq_Body_Acc_Mag_Stddev" -0.974433710625
18 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.965101664666667
18 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.713137798532934
19 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.689860920113889
20 "LAYING" "Freq_Body_Acc_Mag_Stddev" -0.604222557220513
20 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.683038764726768
21 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.714345739215931
22 "SITTING" "Freq_Body_Acc_Mag_Stddev" -0.736639079823232
22 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.572895500055285
23 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.657048917971505
24 "LAYING" "Freq_Body_Acc_Mag_Stddev" -0.705928425819685
25 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.695367928718826
26 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.673917799546684
27 "LAYING" "Freq_Body_Acc_Mag_Stddev" -0.672092417700336
27 "STANDING" "Freq_Body_Acc_Mag_Stddev" -0.974775499230769
28 "LAYING" "Freq_Body_Acc_Mag_Stddev" -0.696993999667801
29 "LAYING" "Freq_Body_Acc_Mag_Stddev" -0.639314176054942
30 "LAYING" "Freq_Body_Acc_Mag_Stddev" -0.646522810920757
